LWNQSFGA,69
LWPKPUOO,"102,15"
LWPMLZIE,"48,102"
LWPRZAFG,"78,122"
LWPYCMVW,"2,68,15"
LWQEDKRV,"2,49"
LWROCWMK,78
LWRUYPIF,"5,8"
LWSODIFB,10
LWSQVRAC,"133,67"
LWSSJNPL,"64,15"
LWTLOKOU,69
LWUSOSBA,"102,15"
LWUZSFNJ,123
LWWUTHAQ,"68,52,102,110"
LWXMMVMP,"40,69,102"
LXATLLVZ,78
LXBQRWUH,"69,78"
LXCYXRFV,2
LXDLPHGA,"133,102,97,78"
LXDMONQN,"102,15"
LXEMKHGA,"102,2,133,1,118,51,97,78"
LXEOTVKA,"128,2,133,100"
LXEUFUDI,"2,68,15"
LXEXIDAL,"104,5,67,32,40,7,13"
LXHJVLSQ,"40,15"
LXHYJWUH,"69,13"
LXLHNFYS,123
LXMGYVMP,"40,52"
LXNPELSQ,40
LXOPRPLS,"104,52,102,90,2,69,114,68,40,133"
LXPVONQN,"2,15"
LXQPYVEI,"49,133,103"
LXQQRLBD,"2,49"
LXSJMUDX,133
LXSPDHFB,"40,102"
LXTFLBQT,40
LXULKFUP,68
LXUZRXGD,68
LXWUWEBY,67
LXXTWKBS,"40,78"
LXXUQPKK,"68,52,133,102"
LXYGCBRS,52
LYAUITHG,"68,133"
LYAUZMVW,"2,102,15"
LYAYPXSF,"52,102,15"
LYCNKXHP,"40,102"
LYDHGAMC,"139,133,74"
LYDJTPTK,"102,15"
LYEATHFB,102
LYFWNADX,80
LYGLNZJZ,"2,52"
LYHBTRAM,"40,7"
LYHTDVEI,"100,15"
LYJARPJK,123
LYJCKFUP,"2,68,78"
LYLFWMME,68
LYMAAWWK,45
LYOGLTEK,"3,102"
LYOHZLHH,"68,78,65"
LYPIGXGD,"120,40"
LYPOZXDO,"68,102"
LYQYIZQJ,68
LYRMLHGA,40
LYSZFDAL,"68,123"
LYUNWTFT,"38,102,26,90,47,133,27"
LYVBPVEI,"32,40,90"
LYVJXVEI,"40,133"
LYWVYVDY,"102,15"
LYXAYPKK,68
LYYWFPTK,15
LYZVTRLL,68
LZALRFFP,"97,27"
LZAYQHXM,"78,102"
LZCVRIQR,"1,102,100,51"
LZDQFHFB,15
LZDVDPTK,68
LZFGSUDX,133
LZGICXGD,68
LZHGUPTK,"104,68,15"
LZIJKNPL,"42,123"
LZJLPBXG,"2,40,133,67"
LZJRPLHH,68
LZKILHPH,69
LZKOABRS,45
LZKYWTEK,102
LZLBRPTK,"102,15"
LZMNNWZS,"123,45"
LZMNQAMC,"58,87,8,68,120,133"
LZOITHBS,15
LZQSDRAC,"100,67"
LZQXAUDX,"2,133"
LZQYDMRN,"40,133"
LZREMBXG,52
LZRWWYSZ,47
LZSJWADM,"27,78"
LZSMJSVW,68
LZSSVIQR,"1,102"
LZTRPPKL,68
LZTSDMHZ,102
LZVGGUUK,105
LZWAVANS,78
LZXLUVKA,102
LZYMJUDI,"104,68,15"
LZYTMRFV,40
LZZIWDMX,"102,15"
LZZKJFGA,"128,69,52,133"
MAAHVFAU,"120,1"
MAAUZNPL,"42,123,13"
MABQLLKY,"128,16,133,35"
MABYPBGU,"52,44"
MACHXATH,68
MACRLFXO,"104,48,102,135"
MACYMMGJ,45
MAEPFZIE,"48,40,102,52"
MAEUELKI,102
MAFUQXDO,"1,26"
MAGYJLDC,68
MAIHTXGD,133
MAIMQNQN,102
MAKRVGIW,"104,68"
MALYOPZC,2
MAMBYVEI,"45,68,40,133,22"
MANDKSVW,40
MANLLTKX,"104,48,40,102"
MANOBADX,"52,69,102"
MANOLFAU,"13,78"
MANOLWMK,78
MANQSKOU,15
MAOAIJYD,55
MAOASBNI,"16,133"
MAQYGGIW,"2,40"
MARMGBQT,102
MARYJNPL,"133,102"
MARYYQTX,49
MASCLWTR,78
MASGTVKA,"103,80"
MASTTNPL,123
MATBNXGD,"68,133,45"
MAUCIMZL,43
MAUIJRAC,"133,67"
MAVQGVCV,68
MAVRLUXR,102
MAWECIQR,"102,97,39,8,133"
MAXMPQTX,135
MAYGCPKL,"68,78"
MAYYTIVA,78
MAZLYUDX,40
MAZPGTKX,102
MBAMZXGD,40
MBAODKBS,"3,118"
MBATVVOG,68
MBAZPHFB,"102,15"
MBBHDPNE,40
MBBHISOB,68
MBCCGFUG,90
MBCQCPTK,"68,102,15"
MBDLIHFB,"68,133,102,15"
MBDRMBQT,40
MBFASUXS,"62,102,112"
MBFHJHGA,"68,26,102"
MBGDNIBW,"104,68"
MBGEMJVY,"48,102,69,128,40"
MBGTRWZS,"49,68,103,123"
MBIRLVKA,"102,15"
MBJSEXYT,"2,48,99,104"
MBKTWBQT,52
MBLHLGEG,100
MBLPZDFS,68
MBLRDUPH,"133,15"
MBNQDRAC,"2,133,78"
MBPRMCEI,"6,96"
MBPYUUDI,102
MBQXFDAL,"104,5,40,7,13"
MBRJWMVW,"102,2,128,10,68,78"
MBRZNFXO,"104,48,52,102,135"
MBSAYJVY,"128,40,102"
MBSCQPTK,"68,102,15,90"
MBSJOFFP,40
MBTEUUPH,44
MBVGZNPO,"2,133"
MBVUYUDX,"68,133,46"
MBYFCPHK,"52,99,102"
MBYVKHGA,"48,102"
MBYWAFJO,78
MBZFTDAL,"52,123,69,68,32,13"
MCARYLSQ,"40,102"
MCBHIPKK,"68,90"
MCCANOIM,78
MCCBMPLS,"120,40,7"
MCCOFNQN,15
MCCQTAEM,102
MCCXMXDO,"133,118,1"
MCDQDKOU,"114,15,67"
MCEAMNQN,15
MCECGGQD,16
MCEPFCKR,"102,15"
MCEQZZQU,"68,133"
MCEWXZLK,"38,102"
MCFVUNPL,16
MCGCYHGW,"102,15"
MCGTWWSW,102
MCHUSIQR,"39,97,8,102"
MCICGWBC,"26,102"
MCITYGQD,68
MCKEZFPE,68
MCLMNTUB,"2,68"
MCLWPTHG,102
MCNMMJVY,"40,103,90"
MCNMTNQN,102
MCNPZPKT,123
MCPBAQTX,102
MCPHJVMW,68
MCRARYUQ,68
MCRITKOU,133
MCRQBVEI,"40,133,102,90"
MCSCKVYU,"2,133,102"
MCSJSCEI,"68,78"
MCSXQPKK,"104,68"
MCUFKGQD,68
MCUMXNPL,"133,102,12"
MCUYYPKK,"102,84,67,68,46"
MCVZXJBD,"102,15"
MCYPBMRN,40
MDANUKRV,15
MDBECTFT,"38,47"
MDCSTNQN,"102,15"
MDHEOVEI,"2,40,103"
MDHEXRAM,68
MDHJMVYU,"2,133"
MDHXFUDX,15
MDIDEWUH,102
MDIJIRFV,68
MDIKCVKA,"102,15"
MDIRFHPH,48
MDIRIDUC,78
MDJRECIW,"68,78"
MDJSSRAM,12
MDKOCIYC,"133,67"
MDLBKGCS,"104,108,3,102,116,2,133,118,68,97"
MDLXIEOD,"68,52"
MDMINGHA,"102,15"
MDMKSVEI,"68,40,90"
MDMLOMWW,68
MDMOWLHH,78
MDNQAWUH,"105,133,102"
MDNRFBLQ,102
MDNWXLHH,68
MDNXRTKX,102
MDNYJGBP,102
MDNZMFGA,"81,48,78"
MDNZMPKK,"104,40,102"
MDOIHVEI,"48,133,102,15"
MDOTMIQR,"97,102,39"
MDOUQWMK,68
MDQQKFXO,"52,102,135"
MDSWOYSZ,58
MDTJLWSW,68
MDUDYEWB,"102,90"
MDUKCUIV,102
MDURMXGD,"84,68"
MDUWHPDI,123
MDVTJSMJ,133
MDWDWNSU,2
MDWYRFUP,68
MDXEIESP,102
MDYPFPKK,"2,68"
MDYQHVEI,"133,102,90"
MDZKUIOQ,52
MDZQEFJO,"68,75"
MDZYSUXR,40
MEAOEVKA,"102,15"
MEAXBWMK,78
MEBHKIQR,"102,97,39,8,133"
MEBIXJII,133
MEBQOJKU,"48,102,114,67,133"
MEBUPJYD,68
MEBYQDQX,102
MECARIQR,"102,97,39,8,133"
MECCRPLS,"104,102,90,2,8,40,133"
MECFTVRM,78
MECVAIFB,2
MEDAVGBP,"68,78"
MEDCWJWU,107
MEDEGVMW,"68,78"
MEEGLEOD,"2,52"
MEEGNDAL,1
MEEMDDAL,"104,68,103,1"
MEEYKHAQ,"48,133,15"
MEHCJMHZ,68
MEIJUIJJ,"40,7"
MEIOKJVY,"48,40"
MEIPEPIF,121
MEJIDVEI,"40,133"
MEJZPZQJ,52
MEKKQLDC,68
MEKPBNJC,"2,68,15"
MEKYSLHH,"68,67"
MELJBTLI,78
MELZSKRV,"40,8"
MEMOAUDX,"38,2,45,16"
MEMSPZLK,"104,68,102,90"
MENHAUUK,"102,15"
MEOFUYSZ,47
MEOJXLBD,"2,68,133,102"
MEOLCVEI,"104,48,49,90,2,103,40,133"
MEPCXKOU,"69,133,102,15"
MESELEWB,"48,32,135"
MESJSHGA,"133,78,117"
MESVDXGD,133
METBQGDO,48
METEBRAC,102
METUJKTR,2
MEUGBNJC,"68,78"
MEUVDDQX,9
MEUYVUXR,40
MEWPAXRE,"52,102,2,103,68"
MEWPQWUH,78
MEXDDFKM,"14,67"
MEXEESMJ,133
MEXXPRAH,"2,15"
MEYAFVEI,"68,133,102"
MEYFSUPH,"1,123"
MEYPEVMW,68
MEYXZVKA,102
MFAKSVRM,"0,68,120,1"
MFCATSBA,2
MFCRXLSQ,68
MFEFCFAU,"102,2,51,68,78"
MFFMNEWB,"48,32,135"
MFGLVLLG,102
MFHKTVRM,"68,102"
MFIPKDXI,78
MFJAYPKK,"52,102,69,114,40,133,27"
MFJLSQDT,78
MFJQUPKK,"108,133,102"
MFKAHFXO,102
MFKAIOTL,"2,68"
MFKPITHG,100
MFMJOHGA,"133,102,117,78"
MFMTBXMC,"80,102"
MFNBHZJZ,40
MFOUDAHK,78
MFPCDFXO,"104,48,102,135"
MFPPTUXS,102
MFPPZCIW,"21,40"
MFQRTBRS,45
MFRUOOTL,100
MFTUAEUL,68
MFVDRFXO,"104,102,135"
MFVMIJBD,102
MFVVAWUH,"40,102"
MFVWSGQD,68
MFWDSFFP,102
MFXHZUXV,15
MFXKFVMW,68
MFZJKSEB,102
MFZQOBME,133
MFZUGDAL,"68,32,123"
MGBAEQTX,15
MGBMALSQ,"2,68,40,102"
MGBSOFGA,45
MGBXQJHH,102
MGBXUNCR,90
MGCCUPKK,"68,52,133,27"
MGCPXBXG,52
MGCZNEOD,"49,15"
MGECMNQN,"102,15"
MGECSCIW,"7,8"
MGEJVPTD,"1,7"
MGGHGFFP,40
MGGTWSUS,"48,15"
MGHGEFUP,"68,102,112"
MGHZXZDI,133
MGIPMBQT,16
MGJJYMYV,68
MGJODNQN,102
MGJVJLHH,"68,78,65"
MGKAUMHZ,68
MGKKTZTV,40
MGKRYOTL,2
MGKVNPKK,"38,102,90,84,67,68,133,46"
MGLSPPTK,"102,90,2,15,68"
MGMJCQRD,40
MGMUHKEW,41
MGMXSXGD,100
MGMYJBBY,"78,47"
MGNWQHGW,133
MGQYHBGU,69
MGQYJZTV,"68,40"
MGRLFFYS,"68,40,52"
MGTVPFFP,123
MGUDBYMI,2
MGVUDLSQ,102
MGVZPFFP,123
MGXNAMRN,"40,103,102,90"
MGXYZUDX,"74,133"
MHANOLWC,68
MHBBLPKK,"38,104,90,68,133"
MHBDCDGW,"68,102"
MHBEUFFP,102
MHCYCNQN,"2,15"
MHDTANPL,"68,133,102,12"
MHFFFEOD,"2,102,15"
MHFMVDCC,"133,102"
MHFNGBQT,68
MHFVBPKK,"133,102"
MHFWPVEI,102
MHGMOEOD,"52,102,69,15,68,133"
MHGRYPTK,"2,68,102,15"
MHGYYUPH,68
MHJAFRAC,"133,102,45"
MHKDRUJL,"104,102"
MHLXAXGD,"29,130,51,68"
MHMKQEZZ,"2,40,3,68"
MHNZJPDU,40
MHOWZGHE,68
MHOYTKEW,123
MHRESGHA,"2,15"
MHRPFUDI,"2,68,15"
MHSQVPLS,"68,40,133,102"
MHUXCGCS,"108,133"
MHUYSXYT,"99,74"
MHVBPDAL,"104,123,5,128,67,32,68,40,7,13"
MHVBSRAM,68
MHVDJYSZ,78
MHXBKHGW,"96,26,47"
MHXDWZYO,"133,102"
MHYLVLHH,68
MHZWGUDX,68
MIAGSEZZ,133
MIAZTRJS,40
MIBGGZIE,"48,40,102"
MIBORKEW,76
MIEKDAHW,"52,69"
MIHLVNSU,133
MIIMJDCD,"11,76"
MIIYMUPH,133
MIJGENPL,"49,102"
MIJSHEOD,"2,102,15"
MIKMJFFP,16
MIKPNFXO,"102,15"
MIKVZJBD,"128,48,102"
MILKFFUP,68
MIMJFMRN,40
MIMNBONO,"102,15"
MINAEKOU,"102,15"
MINEQLKY,"133,102,100"
MIPBJHEB,"68,120"
MIPOZUNV,"40,78"
MIPVMPTK,"2,68,102,15"
MIQQVWUH,"105,40,116"
MIQYQCIW,"7,8"
MIQZLMLY,123
MIRRXKOU,"105,102,69,15,40,67"
MISRBNCR,15
MITVPEOD,52
MIUBMBXG,"2,40,133,67"
MIUSVWBO,133
MIUUDPTK,"68,15"
MIUZYWPM,45
MIVCNSBA,102
MIVIHWUH,"40,102"
MIVPJZTV,"114,2,133"
MIXEFMRN,"40,133"
MIYUNKOU,102
MJARRNPL,"2,64"
MJAUKNQN,15
MJBIVPKK,"38,102,90,84,67,68,133,46"
MJBLFUFF,"114,2,118,69"
MJCBMTEK,102
MJCQJFFP,11
MJCUYIQR,"5,13,102"
MJDRLGQD,68
MJFBRSVW,"58,78"
MJGCPDPR,40
MJGRVRAC,"133,78"
MJHITXFE,123
MJHIUGHA,15
MJHJPDAL,"68,52"
MJHOSMHZ,68
MJIQKJVY,102
MJJATMYV,68
MJJMIZQJ,10
MJJPPBQT,59
MJKFSNQN,"102,15"
MJKLAPDI,123
MJKZYCKR,"68,15"
MJLPCHAQ,"102,15"
MJMCKDUC,"40,7"
MJNFHTHG,"2,133"
MJODSUPH,123
MJOHIVEI,"68,33"
MJOZXVEI,"104,102,135,90,2,128,15,68,40,133"
MJPIYIWV,"32,90"
MJQNLFFP,"123,101"
MJRHVEQQ,"16,68,96"
MJRXAXTD,"58,68"
MJTHLFUP,68
MJUIFMRN,90
MJVCHFUP,68
MJVGDNJC,"78,12"
MJWEAHGA,"102,116,97,133,78"
MJWVYSEB,"52,99,102"
MJXIKXYT,"2,99"
MJYFPKWA,"133,78"
MJYUYAEM,40
MKBKHAEY,"87,65"
MKCKIXMC,"40,102"
MKDUNVKA,2
MKEMBVTI,40
MKFJFNJC,67
MKFJYUPH,"52,49"
MKFQQMME,"48,102,69,40,133"
MKGLZVYU,133
MKGUWXMC,"80,102"
MKHJKDAL,"69,133"
MKHQCUDI,"104,68,102,15"
MKIAEXGD,"2,68,40"
MKIJQKEW,102
MKIRCRAC,133
MKJNIWUH,102
MKJSPOIM,78
MKKUECJH,"68,78"
MKLIVFXO,"102,90,15"
MKMAGPTK,"2,68,104,15"
MKOECZQJ,"68,65"
MKOYBNQN,"2,68,49"
MKPMAZYO,"102,45"
MKPNOTFT,"38,26,27,102"
MKRCCVEI,"48,52,102,103,40,133"
MKRCVSDK,68
MKRILXRE,"38,104,2,68,40,133"
MKRZQBQT,2
MKSINHVR,40
MKVERFAU,"41,13"
MKVGGBXG,40
MKVIMPKK,"38,104,68,90"
MKXASFFP,"133,67"
MKXKQPKK,"38,102,90,68,133"
MKZXMOIM,102
MLATIFXO,102
MLBGNKJZ,78
MLCZUOTL,102
MLDYTSEB,15
MLEMHLHH,"68,65"
MLEMKEWB,"114,133,102"
MLETYHFB,15
MLFERONO,128
MLGOSHGA,"2,133,102"
MLHRGWZS,123
MLIHZVMW,68
MLIIXIQR,"102,26,1,51,97,78,100"
MLKRQDUC,"96,65"
MLKUSIFB,68
MLKWDWMK,78
MLMMZPAB,"5,8,102"
MLNSOPKK,"52,102,114,40,133,27"
MLNZZFXO,"48,52,102,135"
MLOBUADX,"16,102"
MLQVBPTK,"68,15"
MLRBZPJK,123
MLSRFKEW,30
MLSTGQCN,133
MLSWURLL,"58,128"
MLTTVJYD,"68,45"
MLUEROTL,15
MLUJSCNX,133
MLVFDYMI,52
MLVGILHH,67
MLVQKOTL,"48,102,47"
MLWWTQFB,133
MLXLZBQT,"2,108,102,78"
MLZEVTEK,102
MLZRFPKK,"52,102,69,114,68,133,27"
MMALQBGU,52
MMAVHTUB,68
MMCUIZQJ,133
MMDDCDMX,102
MMEDYFGA,133
MMFCPRSU,41
MMFHVCIN,40
MMGTAUPH,123
MMIMLUDI,"2,68"
MMIQTGHA,15
MMKGAXGD,"2,133,65"
MMLTMSBA,"102,135"
MMMCVPTK,"2,68,15"
MMMEUPLS,"2,68,40,133"
MMMUANPL,76
MMNBXXGD,52
MMNFYBQT,40
MMNQAEZZ,"3,40"
MMPIFQRD,2
MMQJMFFP,"120,40,7,123"
MMRDIVEI,102
MMSFKPZC,"2,68"
MMSWNBQT,"58,59,65"
MMTJUBGU,"40,52"
MMTXMMRN,"133,90"
MMVFDACP,"127,1"
MMVMYVEI,"40,102"
MMXAFGCS,"104,108,3,102,2,133,1,118,68,97"
MMXOMCKR,15
MMYDOLQI,"108,133,46"
MNACDKJZ,78
MNAEJHPH,52
MNBATGHA,"128,68"
MNBPBVEI,"104,102,135,2,128,15,68,40,133"
MNBQLPKK,"38,102,90,68,133"
MNBXVUDI,"2,68"
MNDKSIFB,68
MNDTCJIR,15
MNEUZLOI,"133,15"
MNFGVNSU,133
MNHVGDGW,"48,103,102"
MNIDVFUP,68
MNISJMRN,"68,40,90"
MNKHDHDU,"13,67"
MNKNGFGA,100
MNKPXVEI,"48,133"
MNKZUPIF,"68,52,102"
MNLIQSOB,"2,68"
MNLURFFP,40
MNMBCNQN,"2,15"
MNMRIXMC,"40,102"
MNMXGAOX,"121,123"
MNNDYMHZ,"78,102"
MNNNIVTI,"2,48"
MNNPMUPH,123
MNOPWHSA,40
MNOWAADX,"133,102"
MNOWUSOB,68
MNPGMUDI,2
MNPIVFFP,25
MNPKABXG,"2,40,133,67"
MNQVBKOU,"105,102,69,15,40,67"
MNRWBDHC,78
MNSEDUPH,68
MNTFSSEB,15
MNTRULHH,"40,78"
MNUGLVDY,"102,15"
MNXBLHGA,"102,133,118,68,97,78,117"
MNXBMEUL,"2,68"
MOCZZDAL,"2,68"
MODDZXDO,"1,47"
MOEGQRME,1
MOENHDAL,"104,123,5,128,67,32,13"
MOERXBQT,68
MOEXFEUV,78
MOGIOPKL,"1,78"
MOGOIXTD,68
MOHRXADX,"52,69"
MOHYUIQR,"102,39,8,120,97"
MOKHRPTK,"2,68,15"
MOLCQIWV,90
MOLGELKI,78
MOLJDDAL,"123,5,13,104"
MOLMEPTK,"104,68,102,15"
MOLQZLSQ,"102,67"
MOLSHKOU,15
MOMCDRHB,15
MOMQDKRF,68
MONLFRAC,"133,67"
MONVKPIF,"2,68,46,102"
MONZHPKK,"38,104,102,90,84,67,68,133,46"
MOONATEK,102
MOOUQIKV,113
MOPHLNXN,"69,101,37"
MOPYCBQT,16
MOQDFBXG,"48,90,114,68,133"
MOQJHXSF,"49,15"
MOQNBCKR,"102,15"
MOTDFSEB,102
MOTVFMVW,"128,102"
MOVYXGCS,"2,100"
MOWFYCEI,"120,8"
MOWHELDC,"2,68,78"
MOWXQAEM,2
MOXIPBGU,"40,69,52"
MPCCWXER,78
MPCDMDHC,"68,78"
MPCEEHAQ,"102,110,15"
MPCTEPKK,"38,104,90,68,133"
MPCVGDAL,"38,40"
MPDECPTK,"102,15"
MPEOMWMK,2
MPEUHKOU,"68,102,15"
MPFEFVKA,15
MPFGKZIE,"48,40,102,52"
MPFOSUXS,"62,112"
MPFRHHFB,"2,68,15"
MPFWOZIE,"68,69,102,90"
MPGNYPKK,"52,102,114,133,27"
MPGXZWWK,123
MPGYHQRD,78
MPIMPESP,40
MPLEOSEB,15
MPLMRZIE,"48,102"
MPMQIJKU,"69,68,133,102"
MPMUXUXS,"2,68"
MPNVOWWK,68
MPNZGXGD,40
MPOOKDGW,"68,102"
MPPOJIVA,"52,123"
MPQITVEI,"104,49,2,103,133"
MPQTIPDI,123
MPSGKCPZ,68
MPSJKKOU,"133,102,15"
MPSUMEZZ,"68,133"
MPVAJKDQ,52
MPWSAPIF,121
MPXFCBOE,"102,15"
MPYEJVEI,"133,90"
MPZACMVW,"58,104,102,128,10,118,68,78"
MPZZUPKK,"38,133"
MQCBZDAL,68
MQCRYVKA,"133,102,15"
MQDIZLSQ,102
MQDTXCEI,"68,78"
MQFCTIFB,68
MQFMBVYU,102
MQGFBNQN,"68,15"
MQGJUIQQ,78
MQGZMHSA,"128,52,69,102"
MQINNKBS,78
MQIYQDAL,"2,68"
MQJAISFN,78
MQJFUIQR,"1,26,97,51"
MQKCDHFB,102
MQKJSVMP,"52,69"
MQLMPJVY,"48,40"
MQLOJRAC,102
MQNEXXGD,40
MQOUNHAQ,"102,90"
MQPBVXMC,"40,102"
MQRUCPKL,67
MQTEIEWB,"68,45"
MQTHMZIE,"52,102"
MQUIWSBA,"2,48"
MQUWZUPH,"80,44,102,67"
MQVBWXRE,"2,68"
MQVJOKOU,133
MQWKZLHH,68
MQWZIWMK,"68,78"
MQXFKCEI,78
MQYCQKPH,102
MQYPTDQX,69
MQYWREOD,"69,68,133,102"
MRAPPIJJ,68
MRAXYRJS,52
MRCBINQN,15
MRCQOPLS,"104,102"
MRDYSPKK,"38,102,90,84,67,68,133,46"
MREQQSOM,52
MRFFJFKM,2
MRFODVMW,68
MRFTTVEI,"104,102,135,90,2,15,68,40,133"
MRFYOPAB,123
MRGOSTKX,"128,102"
MRIAUXYT,99
MRJADPKK,"38,104,90,68,133"
MRJMJVEI,"104,32,90"
MRJQTFPE,78
MRJXGWTR,68
MRKXSFFP,123
MRLHDVTI,"2,48,32"
MRLKWXDO,"133,102"
MRLNRNPL,"128,68"
MRMADTFT,"38,102,26,90,47,133,27"
MRMEKVKA,102
MRMKXDXI,78
MRRGKVKA,2
MRRHFSVW,43
MRSUAXGD,"68,40"
MRTRLDAL,"104,123,5,40,13"
MRUBKHGA,"133,78,102"
MRVDQPKK,"38,104,90,68,133"
MRWGJKOU,"102,15"
MRWSHUPH,"1,123,51"
MRZDAUPH,68
MSAAGBRS,58
MSANLTFT,38
MSBFRVKA,102
MSBNPXGD,100
MSCSZZYO,"68,90"
MSGGDUIV,"135,31"
MSGJBUXR,"58,40"
MSGLMDSN,2
MSGNPTFT,"38,102,26,90,47,133,27"
MSGTVRLL,78
MSHRQFXO,"102,15"
MSHWFADX,102
MSKRPXGD,102
MSLGSVEI,"2,68,40,123"
MSLJZIBW,"2,68,49,104"
MSLLSLHH,"78,65"
MSMMRDAL,"104,123,5,40,13"
MSMZGBQT,40
MSNHBIFB,68
MSNRELSQ,"48,102,69,40,78"
MSNTHLHH,68
MSNYTNPL,"105,8"
MSPFZQRD,"68,103"
MSPYQTFT,"38,102,26,90,47,133,27"
MSQDXLHH,"68,65"
MSQRIPAB,"1,123"
MSQUBPAB,"123,5,8"
MSRALPKK,"38,104,90,68,133"
MSRMLREH,40
MSTNSOIM,78
MSTXIKOU,"69,133,15"
MSUIXKEW,"30,139"
MSWCUSBA,"2,48"
MSYVNXGD,"2,102,45,67"
MTAADTHG,"2,102"
MTAFPCGB,68
MTAWMSEB,"52,99,102"
MTAZZAOX,123
MTBBMXMC,102
MTBUHVEI,"40,133,102,45"
MTCANUDI,"104,102,2,15,68"
MTDBRVEI,"104,123,102"
MTDBSPIF,"40,123,7"
MTDUMEOD,"68,69,102"
MTDZIRHW,40
MTEGVYUQ,78
MTEZEADX,102
MTFQEKBS,"2,40"
MTGIOBGG,103
MTIJNSDK,68
MTJVYNPL,"68,15,67"
MTKNBDEV,68
MTKZZUDX,133
MTLMRPIF,52
MTLWJGDO,40
MTMPUHGA,2
MTMQENPL,"2,102"
MTNLOSUS,15
MTNNEXGD,67
MTQRDXGD,100
MTTSAXGD,133
MTTTQYUQ,"13,78"
MTTUSKOU,"102,15"
MTUXTKEW,"13,100"
MTVZBYMI,52
MTXDDNPL,"68,102"
MTXTHEUL,"68,112"
MTZLFFUP,102
MTZPCFIO,52
MUABCIQR,"102,97,39,8,133"
MUACDLSQ,"2,68,40"
MUCSRVKA,"40,103,78,80"
MUEKQQTX,102
MUFGZNJC,40
MUFVYFXO,"104,48,52,102,135"
MUGCLNQN,15
MUGIGLVZ,"68,102"
MUGVQQJN,"40,133"
MUIDEKWA,2
MUIEVZJZ,"2,52"
MUIOZWZS,"104,123"
MUIUMEOD,52
MUJARTFT,"38,26,102,47,27"
MUJRMEWB,"133,102,100,90"
MUKWJBQT,16
MULDWIQR,"102,39,8,120,97"
MULUUVJP,78
MUMHBEZZ,"2,40,3,68"
MUMLDNQN,"102,15"
MUMYYXEC,"81,68,19"
MUNFEVDY,"102,15"
MUNHMVEI,"40,133,45"
MUNNRUDX,"68,14,133"
MUOEQPKK,"38,104,90,68,133"
MUPQTQRD,47
MUPXMWZS,"38,123"
MURVIKWA,2
MUTKAXGD,123
MUUIJFUG,15
MUUQPPKK,"68,133,102,90"
MUWBRMRN,"102,90,2,103,40,100"
MUWFMWMK,68
MUWLPGCS,"3,1,97,68,96"
MUWNBMME,"40,102"
MUXENMHZ,78
MUYPZMYV,"2,133"
MUYQQVCV,68
MUZJQLDC,78
MUZNRHVR,78
MVBAXLSQ,68
MVCCUKJZ,44
MVDCSFGA,133
MVDIIIBW,"2,68,40,104"
MVDTKUNV,78
MVEJGNJC,52
MVFIIPHK,"40,133"
MVFMNWBO,"40,67"
MVFYRMVW,"2,15"
MVITBFAU,"120,8"
MVIUBLSQ,"2,68"
MVKFRBQT,102
MVLNMFJY,40
MVMDMLSQ,"68,78,102"
MVMREUDI,"68,15"
MVMVUJVY,40
MVNBREWB,"68,90"
MVOJENXN,123
MVPXTPAB,"8,5,78"
MVQPXFXO,"102,15"
MVRAFEUL,"27,68,102,47"
MVRDLXTD,"2,68"
MVRYIJVR,"102,90"
MVSFYFXO,102
MVSXYWUH,102
MVSYNGQD,68
MVVDXRAC,"102,116"
MVVECFNJ,68
MVVOBBQT,68
MVVYDFXO,"102,15"
MVYCKGCS,"96,1,97"
MVYQUEUL,2
MWAAYAMC,"133,102,67"
MWAYNPTK,"102,2,15,68,22"
MWBHNYUQ,"105,40,78"
MWBTGPKL,78
MWCWKJVY,48
MWFMVBQT,"68,83"
MWFNSNXN,37
MWHDZPTK,"68,15"
MWHPFXGD,78
MWHPIFXO,"104,102,90,15,68"
MWHYJKOU,"68,102,15"
MWIMQVEI,"48,102,69,15,133"
MWIVGFNJ,123
MWJRALBD,"2,68,133,102"
MWJVQLHH,78
MWJZHEWB,"52,133,27"
MWKHNBME,61
MWKOMAHW,52
MWMDKPTK,"2,15"
MWOEFAHW,58
MWOIMXGD,"104,102,45,2,67"
MWOSWFPE,"68,78"
MWOVRPLS,"114,40,7"
MWPIHKZB,21
MWRVITEK,133
MWSOXRLL,"58,133"
MWSSLDKB,"133,102,15"
MWSSPTUB,"2,68,46"
MWSUDACP,102
MWSXPEOD,"68,52,69,102"
MWTOEXXP,78
MWUDPFJY,68
MWVCNYMI,2
MWWAWOIM,78
MWXSTONO,"102,15"
MWZAYIQQ,78
MWZHQPTK,"2,68,15,22"
MXADXLDC,78
MXAGJXFE,52
MXAZSSPG,52
MXBIEAMC,2
MXBQHNPL,"2,68"
MXCELUXR,44
MXDZXUOY,52
MXERVTFT,"38,102,26,90,47,133,27"
MXFHWWUH,102
MXFIJNQN,15
MXFVTTHG,"2,102"
MXGDWDFC,71
MXGODPIF,123
MXGQQHEB,102
MXHHKBGU,"40,52"
MXJMXFGA,"81,48,78"
MXKDAKGZ,123
MXKKVVKA,"128,102"
MXLEBRAC,"68,40,133,78"
MXNEBZQJ,"75,78"
MXNFYKOU,110
MXNJHUDX,133
MXPBBKEW,68
MXPJLUDI,"2,68,15"
MXPMSFPE,"68,78"
MXRHYMVW,"104,102,10,118,78"
